host_response_rate,host_acceptance_rate,host_total_listings_count,neighbourhood,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,weighted_rating_score,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_is_superhost_t,host_identity_verified_t,property_type_Bed & Breakfast,property_type_Boat,property_type_Bungalow,property_type_Cabin,property_type_Camper/RV,property_type_Chalet,property_type_Condominium,property_type_Dorm,property_type_House,property_type_Loft,property_type_Other,property_type_Tent,property_type_Townhouse,property_type_Treehouse,property_type_Yurt,room_type_Private room,room_type_Shared room,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_moderate,cancellation_policy_strict
99.0,100.0,169.0,12,6,2.0,2.0,3.0,287.61039657020365,99.0,23,91.0,2093.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100.0,100.0,1.0,7,6,1.0,2.0,3.0,287.61039657020365,32.0,82,94.0,7708.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
57.0,100.0,1.0,16,2,1.0,0.0,1.0,287.61039657020365,10.0,15,82.0,1230.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,3.0,71,5,1.0,2.0,3.0,500.0,61.71090387374462,9,96.0,864.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,3,2,1.0,1.0,1.0,287.61039657020365,30.0,62,97.0,6014.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,3,2,1.0,1.0,1.0,150.0,45.0,14,97.0,1358.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
80.0,100.0,1.0,10,2,1.0,0.0,1.0,200.0,25.0,1,80.0,80.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,3.0,80,2,1.0,1.0,1.0,287.61039657020365,20.0,6,97.0,582.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
88.0,100.0,4.0,15,4,1.0,2.0,2.0,200.0,75.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,80,4,1.0,1.0,1.0,350.0,45.0,16,98.0,1568.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,12,4,1.0,1.0,1.0,287.61039657020365,30.0,319,94.0,29986.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,49,4,1.0,2.0,2.0,250.0,50.0,79,99.0,7821.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,7.0,10,3,1.0,1.0,2.0,95.0,40.0,4,60.0,240.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,25,3,1.0,2.0,2.0,200.0,75.0,19,93.0,1767.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,10,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,12,100.0,1200.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
75.0,100.0,1.0,53,4,1.0,2.0,2.0,150.0,40.0,14,98.0,1372.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,63,4,1.0,1.0,2.0,250.0,83.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,19,1,1.0,0.0,1.0,287.61039657020365,20.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,65,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,11,96.0,1056.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,10,4,2.0,2.0,2.0,287.61039657020365,120.0,2,100.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,20,2,2.0,1.0,1.0,250.0,40.0,1,78.93206951026856,78.93206951026856,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
75.0,100.0,1.0,49,2,1.0,1.0,1.0,287.61039657020365,25.0,4,100.0,400.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,10,2,1.0,1.0,1.0,500.0,50.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,37,3,1.0,1.0,1.0,287.61039657020365,20.0,13,100.0,1300.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,10,2,1.0,1.0,2.0,99.0,50.0,10,100.0,1000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,59,2,1.0,0.0,1.0,200.0,100.0,23,97.0,2231.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,47,2,1.0,1.0,1.0,100.0,60.0,23,96.0,2208.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
80.0,100.0,1.0,75,8,2.0,3.0,4.0,500.0,100.0,2,60.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,3,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,10,2,1.0,1.0,1.0,287.61039657020365,20.0,2,100.0,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,4,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,6,100.0,600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,37,2,1.0,2.0,2.0,100.0,10.0,27,85.0,2295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
93.0,100.0,1.0,12,3,1.0,1.0,2.0,100.0,61.71090387374462,114,93.0,10602.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,99.96715927750411,3.0,59,1,1.0,1.0,1.0,287.61039657020365,15.0,1,90.0,90.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
67.0,100.0,1.0,2,4,2.0,2.0,3.0,287.61039657020365,61.71090387374462,3,100.0,300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,3.0,20,2,1.0,1.0,1.0,300.0,19.0,5,88.0,440.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,3.0,44,6,1.0,3.0,4.0,500.0,50.0,4,100.0,400.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,10,6,1.5,3.0,3.0,300.0,50.0,35,98.0,3430.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,99.96715927750411,1.0,20,4,2.5,3.0,3.0,287.61039657020365,60.0,2,100.0,200.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,73,1,1.0,1.0,1.0,287.61039657020365,20.0,11,91.0,1001.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94.88679817905918,99.96715927750411,1.0,53,4,1.5,2.0,2.0,250.0,75.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,10,2,1.0,1.0,1.0,287.61039657020365,65.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71.0,99.96715927750411,1.0,9,6,2.0,3.0,4.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,6.0,40,10,2.0,3.0,3.0,995.0,195.0,15,95.0,1425.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,24,3,1.0,1.0,1.0,287.61039657020365,20.0,56,92.0,5152.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,44,2,1.0,0.0,1.0,100.0,50.0,54,98.0,5292.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,80,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,2,8,2.5,3.0,3.0,200.0,85.0,5,100.0,500.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,3.0,10,2,1.0,1.0,1.0,250.0,25.0,48,97.0,4656.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,53,4,1.0,1.0,3.0,180.0,45.0,5,100.0,500.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,24,2,1.0,1.0,1.0,287.61039657020365,20.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,48.0,69,3,1.0,1.0,1.0,300.0,60.0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
98.0,100.0,21.0,10,2,1.0,1.0,1.0,500.0,10.0,9,96.0,864.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,2.0,58,2,1.5,1.0,1.0,150.0,61.71090387374462,15,100.0,1500.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
90.0,100.0,2.0,71,4,1.5,2.0,3.0,287.61039657020365,125.0,5,70.0,350.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90.0,100.0,37.0,76,1,1.0,1.0,1.0,350.0,35.0,3,87.0,261.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
100.0,100.0,1.0,3,3,1.0,2.0,2.0,200.0,40.0,44,91.0,4004.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,10,6,1.5,2.0,2.0,287.61039657020365,15.0,1,78.93206951026856,78.93206951026856,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,4,2,1.0,1.0,1.0,287.61039657020365,50.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,10,3,1.0,1.0,2.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100.0,99.96715927750411,2.0,27,2,1.0,1.0,1.0,300.0,50.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,3,2,1.0,1.0,1.0,287.61039657020365,100.0,2,80.0,160.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,53,2,1.0,0.0,1.0,287.61039657020365,20.0,41,93.0,3813.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,99.96715927750411,1.0,4,4,1.0,1.0,1.0,200.0,80.0,4,100.0,400.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90.0,100.0,2.0,71,2,2.5,2.0,2.0,150.0,61.71090387374462,13,95.0,1235.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,20,2,2.0,1.0,1.0,287.61039657020365,40.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,36,3,2.5,1.0,1.0,287.61039657020365,61.71090387374462,10,100.0,1000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,16,3,1.0,1.0,1.0,287.61039657020365,35.0,20,96.0,1920.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,3.0,12,3,1.0,1.0,1.0,400.0,45.0,8,98.0,784.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,10,2,1.0,0.0,1.0,300.0,45.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
67.0,100.0,1.0,42,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,3.0,10,2,1.0,1.0,1.0,287.61039657020365,60.0,8,100.0,800.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,4,4,1.0,1.0,1.0,287.61039657020365,50.0,2,90.0,180.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,37,4,1.0,1.0,2.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.0,100.0,37.0,10,1,0.5,1.0,1.0,350.0,35.0,4,80.0,320.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,35,2,1.0,1.0,1.0,250.0,25.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,59,5,3.0,3.0,3.0,150.0,125.0,5,96.0,480.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,10,2,1.0,1.0,1.0,287.61039657020365,20.0,22,92.0,2024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,7.0,10,2,1.0,1.0,1.0,287.61039657020365,30.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,26,6,2.0,3.0,3.0,287.61039657020365,89.0,0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,24,2,1.5,1.0,1.0,150.0,20.0,32,96.0,3072.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100.0,100.0,1.0,20,6,2.5,3.0,4.0,350.0,175.0,20,94.0,1880.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,99.96715927750411,1.0,71,7,2.5,4.0,4.0,287.61039657020365,150.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,10,4,1.0,2.0,2.0,200.0,25.0,6,93.0,558.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,2,4,1.0,1.0,2.0,287.61039657020365,61.71090387374462,113,95.0,10735.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,66,2,1.0,1.0,1.0,150.0,50.0,21,99.0,2079.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,76,2,1.0,0.0,1.0,287.61039657020365,25.0,7,97.0,679.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,39,5,1.0,2.0,3.0,500.0,100.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,49,3,1.0,1.0,1.0,287.61039657020365,61.71090387374462,22,91.0,2002.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
50.0,100.0,1.0,10,3,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,28,2,1.0,1.0,1.0,500.0,61.71090387374462,7,100.0,700.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,57,4,1.0,1.0,1.0,200.0,150.0,45,94.0,4230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,19,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,10,74.0,740.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,3,4,1.0,1.0,1.0,250.0,75.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,28,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,3.0,13,4,1.0,2.0,2.0,287.61039657020365,35.0,0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,44,2,1.0,1.0,1.0,287.61039657020365,35.0,71,97.0,6887.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,3.0,24,2,1.5,1.0,1.0,287.61039657020365,61.71090387374462,18,93.0,1674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
90.0,100.0,37.0,10,1,0.5,1.0,1.0,350.0,35.0,10,96.0,960.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
100.0,100.0,1.0,20,4,1.0,2.0,2.0,100.0,40.0,38,96.0,3648.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,14,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,40,5,2.0,2.0,2.0,150.0,50.0,14,100.0,1400.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,4.0,16,4,1.0,1.0,1.0,500.0,70.0,47,95.0,4465.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,9,1,1.0,1.0,1.0,125.0,30.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,4.0,49,2,0.5,1.0,1.0,287.61039657020365,61.71090387374462,10,92.0,920.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90.0,100.0,1.0,25,2,1.0,1.0,1.0,100.0,30.0,11,95.0,1045.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,20,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,1,78.93206951026856,78.93206951026856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
90.0,100.0,37.0,10,1,0.5,1.0,1.0,350.0,35.0,4,70.0,280.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
96.0,100.0,19.0,37,4,1.0,1.0,3.0,287.61039657020365,120.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,2,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,183,97.0,17751.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
69.0,100.0,1.0,10,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,39,85.0,3315.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
100.0,100.0,5.0,10,4,1.0,1.0,2.0,150.0,45.0,5,90.0,450.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,44,6,1.0,2.0,3.0,250.0,100.0,81,96.0,7776.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
89.0,100.0,11.0,49,7,1.0,2.0,4.0,150.0,75.0,41,89.0,3649.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,59,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,1,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,48.0,4,3,1.0,1.0,1.0,300.0,60.0,48,97.0,4656.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,8.0,19,4,1.0,0.0,2.0,150.0,60.0,66,95.0,6270.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,16,2,1.0,1.0,1.0,100.0,61.71090387374462,4,75.0,300.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100.0,100.0,2.0,3,2,1.0,1.0,1.0,287.61039657020365,10.0,60,97.0,5820.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,2.0,10,6,2.0,3.0,3.0,250.0,175.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,3,3,1.0,1.0,2.0,200.0,55.0,131,97.0,12707.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,10,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,2,100.0,200.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,52,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,86,88.0,7568.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,2.0,59,4,2.0,2.0,2.0,287.61039657020365,45.0,2,100.0,200.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,19,5,2.0,2.0,3.0,287.61039657020365,61.71090387374462,84,98.0,8232.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,46,7,3.0,3.0,3.0,250.0,120.0,19,93.0,1767.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,4.0,71,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
